row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,delivery_days,order_year,order_month,order_month_name,order_quarter,order_day,type_of_day
8454,ca-2017-125087,2017-04-18,2017-04-23,standard class,th-21115,thea hudgings,corporate,houston,texas,77070.0,central,off-st-10001780,office supplies,storage,tennsco 16-compartment lockers with coat rack,1554.936,5,2017,4,apr,2017q2,tuesday,Weekday
8455,ca-2017-125087,2017-04-18,2017-04-23,standard class,th-21115,thea hudgings,corporate,houston,texas,77070.0,central,fur-fu-10004748,furniture,furnishings,"howard miller 16"" diameter gallery wall clock",127.88,5,2017,4,apr,2017q2,tuesday,Weekday
8456,ca-2017-154081,2017-05-22,2017-05-29,standard class,je-15610,jim epp,corporate,los angeles,california,90049.0,west,tec-ph-10001918,technology,phones,nortel business series terminal t7208 digital phone,222.384,7,2017,5,may,2017q2,monday,Weekday
8457,us-2018-118556,2018-05-28,2018-06-02,second class,th-21235,tiffany house,corporate,chicago,illinois,60653.0,central,fur-ch-10001146,furniture,chairs,"global task chair, black",106.869,5,2018,5,may,2018q2,monday,Weekday
8458,us-2018-118556,2018-05-28,2018-06-02,second class,th-21235,tiffany house,corporate,chicago,illinois,60653.0,central,off-bi-10004364,office supplies,binders,storex dura pro binders,3.564,5,2018,5,may,2018q2,monday,Weekday
8459,ca-2015-126200,2015-08-25,2015-08-29,standard class,je-15715,joe elijah,consumer,houston,texas,77070.0,central,off-bi-10002133,office supplies,binders,"wilson jones elliptical ring 3 1/2"" capacity binders, 800 sheets",25.68,4,2015,8,aug,2015q3,tuesday,Weekday
8460,ca-2015-126200,2015-08-25,2015-08-29,standard class,je-15715,joe elijah,consumer,houston,texas,77070.0,central,off-bi-10002225,office supplies,binders,"square ring data binders, rigid 75 pt. covers, 11"" x 14-7/8""",12.384,4,2015,8,aug,2015q3,tuesday,Weekday
8461,ca-2015-146500,2015-08-30,2015-09-04,standard class,at-10735,annie thurman,consumer,bristol,connecticut,6010.0,east,off-bi-10002432,office supplies,binders,wilson jones standard d-ring binders,25.3,5,2015,8,aug,2015q3,sunday,Weekday
8462,ca-2015-146500,2015-08-30,2015-09-04,standard class,at-10735,annie thurman,consumer,bristol,connecticut,6010.0,east,off-st-10000563,office supplies,storage,fellowes bankers box stor/drawer steel plus,95.94,5,2015,8,aug,2015q3,sunday,Weekday
8463,ca-2016-169537,2016-09-03,2016-09-07,second class,jh-15820,john huston,consumer,holland,michigan,49423.0,central,off-la-10001982,office supplies,labels,smead alpha-z color-coded name labels first letter starter set,7.5,4,2016,9,sep,2016q3,saturday,Weekday
8464,ca-2015-100881,2015-03-28,2015-04-01,standard class,dr-12940,daniel raglin,home office,albuquerque,new mexico,87105.0,west,tec-ph-10003273,technology,phones,at&t tr1909w,302.376,4,2015,3,mar,2015q1,saturday,Weekday
8465,ca-2016-144043,2016-05-10,2016-05-15,standard class,ab-10165,alan barnes,consumer,louisville,colorado,80027.0,west,tec-ac-10002718,technology,accessories,belkin standard 104 key usb keyboard,46.688,5,2016,5,may,2016q2,tuesday,Weekday
8466,ca-2016-116512,2016-04-09,2016-04-14,standard class,mc-18100,mick crebagga,consumer,new york city,new york,10024.0,east,off-st-10001505,office supplies,storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",17.94,5,2016,4,apr,2016q2,saturday,Weekday
8467,ca-2016-101000,2016-04-09,2016-04-14,standard class,ig-15085,ivan gibson,consumer,norwich,connecticut,6360.0,east,off-ap-10000179,office supplies,appliances,honeywell enviracaire portable hepa air cleaner for up to 10 x 16 room,370.14,5,2016,4,apr,2016q2,saturday,Weekday
8468,ca-2017-168557,2017-09-19,2017-09-23,standard class,fh-14275,frank hawley,corporate,san francisco,california,94122.0,west,off-bi-10002309,office supplies,binders,avery heavy-duty ezd  binder with locking rings,8.928,4,2017,9,sep,2017q3,tuesday,Weekday
8469,us-2017-164196,2017-11-11,2017-11-17,standard class,as-10285,alejandro savely,corporate,noblesville,indiana,46060.0,central,fur-ta-10001950,furniture,tables,balt solid wood round tables,2678.94,6,2017,11,nov,2017q4,saturday,Weekday
8470,us-2018-132031,2018-04-23,2018-04-27,standard class,pn-18775,parhena norris,home office,clarksville,tennessee,37042.0,south,fur-bo-10001972,furniture,bookcases,o'sullivan 4-shelf bookcase in odessa pine,387.136,4,2018,4,apr,2018q2,monday,Weekday
8471,us-2018-132031,2018-04-23,2018-04-27,standard class,pn-18775,parhena norris,home office,clarksville,tennessee,37042.0,south,tec-ac-10002473,technology,accessories,maxell 4.7gb dvd-r,45.408,4,2018,4,apr,2018q2,monday,Weekday
8472,us-2018-132031,2018-04-23,2018-04-27,standard class,pn-18775,parhena norris,home office,clarksville,tennessee,37042.0,south,fur-fu-10000193,furniture,furnishings,tenex chairmats for use with hard floors,77.952,4,2018,4,apr,2018q2,monday,Weekday
8473,us-2018-132031,2018-04-23,2018-04-27,standard class,pn-18775,parhena norris,home office,clarksville,tennessee,37042.0,south,off-la-10000081,office supplies,labels,avery 496,3.0,4,2018,4,apr,2018q2,monday,Weekday
8474,ca-2016-169733,2016-10-22,2016-10-26,second class,gm-14500,gene mcclure,consumer,hollywood,florida,33021.0,south,off-st-10000876,office supplies,storage,eldon simplefile box office,9.952,4,2016,10,oct,2016q4,saturday,Weekday
8475,ca-2018-169404,2018-04-09,2018-04-14,standard class,nc-18625,noah childs,corporate,york,pennsylvania,17403.0,east,off-bi-10004492,office supplies,binders,tuf-vin binders,37.896,5,2018,4,apr,2018q2,monday,Weekday
8476,ca-2018-169404,2018-04-09,2018-04-14,standard class,nc-18625,noah childs,corporate,york,pennsylvania,17403.0,east,off-pa-10001033,office supplies,paper,xerox 1893,65.584,5,2018,4,apr,2018q2,monday,Weekday
8477,ca-2018-134880,2018-10-27,2018-11-01,standard class,tw-21025,tamara willingham,home office,mesa,arizona,85204.0,west,off-pa-10004039,office supplies,paper,xerox 1882,44.784,5,2018,10,oct,2018q4,saturday,Weekday
8478,ca-2016-145758,2016-10-30,2016-10-30,same day,bf-11020,barry französisch,corporate,new york city,new york,10024.0,east,tec-ma-10004552,technology,machines,star micronics tsp100 tsp143lan receipt printer,1035.8,0,2016,10,oct,2016q4,sunday,Weekday
8479,ca-2018-158736,2018-12-18,2018-12-24,standard class,tt-21460,tonja turnell,home office,san francisco,california,94110.0,west,off-ar-10002578,office supplies,art,newell 335,5.76,6,2018,12,dec,2018q4,tuesday,Weekday
8480,us-2017-119270,2017-03-12,2017-03-16,standard class,sw-20245,scot wooten,consumer,los angeles,california,90036.0,west,off-pa-10004022,office supplies,paper,hammermill color copier paper (28lb. and 96 bright),19.98,4,2017,3,mar,2017q1,sunday,Weekday
8481,ca-2015-109890,2015-07-21,2015-07-27,standard class,pg-18820,patrick gardner,consumer,omaha,nebraska,68104.0,central,tec-ph-10004100,technology,phones,griffin gc17055 auxiliary audio cable,35.98,6,2015,7,jul,2015q3,tuesday,Weekday
8482,ca-2017-138583,2017-05-24,2017-05-28,standard class,dp-13390,dennis pardue,home office,philadelphia,pennsylvania,19120.0,east,off-ar-10001860,office supplies,art,bic liqua brite liner,16.656,4,2017,5,may,2017q2,wednesday,Weekday
8483,us-2018-118535,2018-02-11,2018-02-15,standard class,dj-13510,don jones,corporate,new york city,new york,10024.0,east,off-la-10001297,office supplies,labels,avery 473,20.7,4,2018,2,feb,2018q1,sunday,Weekday
8484,ca-2017-126284,2017-09-20,2017-09-24,standard class,en-13780,edward nazzal,consumer,grand rapids,michigan,49505.0,central,off-bi-10004828,office supplies,binders,gbc poly designer binding covers,83.7,4,2017,9,sep,2017q3,wednesday,Weekday
8485,ca-2018-142391,2018-09-24,2018-09-24,same day,pb-19150,philip brown,consumer,seattle,washington,98115.0,west,fur-fu-10002759,furniture,furnishings,12-1/2 diameter round wall clock,199.8,0,2018,9,sep,2018q3,monday,Weekday
8486,ca-2018-124716,2018-03-27,2018-03-31,standard class,bd-11560,brendan dodson,home office,fresno,california,93727.0,west,off-pa-10000740,office supplies,paper,xerox 1982,45.68,4,2018,3,mar,2018q1,tuesday,Weekday
8487,ca-2018-124716,2018-03-27,2018-03-31,standard class,bd-11560,brendan dodson,home office,fresno,california,93727.0,west,off-pa-10001144,office supplies,paper,xerox 1913,110.96,4,2018,3,mar,2018q1,tuesday,Weekday
8488,ca-2018-124716,2018-03-27,2018-03-31,standard class,bd-11560,brendan dodson,home office,fresno,california,93727.0,west,off-pa-10000859,office supplies,paper,unpadded memo slips,11.94,4,2018,3,mar,2018q1,tuesday,Weekday
8489,ca-2017-158841,2017-02-02,2017-02-04,second class,se-20110,sanjit engle,consumer,arlington,virginia,22204.0,south,tec-ma-10001127,technology,machines,"hp designjet t520 inkjet large format printer - 24"" color",8749.95,2,2017,2,feb,2017q1,thursday,Weekday
8490,ca-2017-158841,2017-02-02,2017-02-04,second class,se-20110,sanjit engle,consumer,arlington,virginia,22204.0,south,off-bi-10002557,office supplies,binders,presstex flexible ring binders,36.4,2,2017,2,feb,2017q1,thursday,Weekday
8491,ca-2017-158841,2017-02-02,2017-02-04,second class,se-20110,sanjit engle,consumer,arlington,virginia,22204.0,south,fur-fu-10001731,furniture,furnishings,acrylic self-standing desk frames,18.69,2,2017,2,feb,2017q1,thursday,Weekday
8492,ca-2018-106824,2018-07-07,2018-07-11,standard class,at-10735,annie thurman,consumer,los angeles,california,90049.0,west,off-fa-10001135,office supplies,fasteners,"brites rubber bands, 1 1/2 oz. box",5.94,4,2018,7,jul,2018q3,saturday,Weekday
8493,ca-2016-109190,2016-10-23,2016-10-28,standard class,cc-12685,craig carroll,consumer,lubbock,texas,79424.0,central,off-pa-10000069,office supplies,paper,"tops 4 x 6 fluorescent color memo sheets, 500 sheets per pack",60.736,5,2016,10,oct,2016q4,sunday,Weekday
8494,ca-2016-109190,2016-10-23,2016-10-28,standard class,cc-12685,craig carroll,consumer,lubbock,texas,79424.0,central,tec-co-10001943,technology,copiers,canon pc-428 personal copier,479.976,5,2016,10,oct,2016q4,sunday,Weekday
8495,ca-2016-109190,2016-10-23,2016-10-28,standard class,cc-12685,craig carroll,consumer,lubbock,texas,79424.0,central,off-bi-10000977,office supplies,binders,ibico plastic spiral binding combs,6.08,5,2016,10,oct,2016q4,sunday,Weekday
8496,ca-2017-143154,2017-12-02,2017-12-08,standard class,as-10225,alan schoenberger,corporate,longmont,colorado,80501.0,west,tec-ac-10002942,technology,accessories,wd my passport ultra 1tb portable external hard drive,165.6,6,2017,12,dec,2017q4,saturday,Weekday
8497,ca-2015-169061,2015-03-05,2015-03-08,second class,ab-10150,aimee bixby,consumer,yonkers,new york,10701.0,east,off-ar-10000588,office supplies,art,newell 345,59.52,3,2015,3,mar,2015q1,thursday,Weekday
8498,ca-2015-169061,2015-03-05,2015-03-08,second class,ab-10150,aimee bixby,consumer,yonkers,new york,10701.0,east,tec-ac-10002001,technology,accessories,logitech wireless gaming headset g930,479.97,3,2015,3,mar,2015q1,thursday,Weekday
8499,ca-2015-169061,2015-03-05,2015-03-08,second class,ab-10150,aimee bixby,consumer,yonkers,new york,10701.0,east,off-su-10000381,office supplies,supplies,acme forged steel scissors with black enamel handles,18.62,3,2015,3,mar,2015q1,thursday,Weekday
8500,ca-2015-169061,2015-03-05,2015-03-08,second class,ab-10150,aimee bixby,consumer,yonkers,new york,10701.0,east,off-bi-10001617,office supplies,binders,gbc wire binding combs,49.632,3,2015,3,mar,2015q1,thursday,Weekday
8501,ca-2015-169061,2015-03-05,2015-03-08,second class,ab-10150,aimee bixby,consumer,yonkers,new york,10701.0,east,off-pa-10001878,office supplies,paper,xerox 1891,97.82,3,2015,3,mar,2015q1,thursday,Weekday
8502,ca-2016-102316,2016-03-01,2016-03-03,second class,dh-13075,dave hallsten,corporate,los angeles,california,90045.0,west,tec-ph-10000376,technology,phones,square credit card reader,15.984,2,2016,3,mar,2016q1,tuesday,Weekday
8503,ca-2016-102316,2016-03-01,2016-03-03,second class,dh-13075,dave hallsten,corporate,los angeles,california,90045.0,west,fur-ch-10003396,furniture,chairs,global deluxe steno chair,184.752,2,2016,3,mar,2016q1,tuesday,Weekday
8504,ca-2015-164903,2015-02-20,2015-02-24,standard class,sr-20740,steven roelle,home office,los angeles,california,90049.0,west,off-pa-10003363,office supplies,paper,xerox 204,12.96,4,2015,2,feb,2015q1,friday,Weekday
8505,ca-2017-109400,2017-05-02,2017-05-06,standard class,nr-18550,nick radford,consumer,amarillo,texas,79109.0,central,fur-ch-10003298,furniture,chairs,"office star - contemporary task swivel chair with loop arms, charcoal",366.744,4,2017,5,may,2017q2,tuesday,Weekday
8506,ca-2017-130400,2017-03-08,2017-03-12,standard class,sj-20125,sanjit jacobs,home office,dallas,texas,75217.0,central,off-bi-10001757,office supplies,binders,pressboard hanging data binders for unburst sheets,8.856,4,2017,3,mar,2017q1,wednesday,Weekday
8507,ca-2017-130400,2017-03-08,2017-03-12,standard class,sj-20125,sanjit jacobs,home office,dallas,texas,75217.0,central,tec-ac-10004633,technology,accessories,"verbatim 25 gb 6x blu-ray single layer recordable disc, 3/pack",27.96,4,2017,3,mar,2017q1,wednesday,Weekday
8508,ca-2017-130400,2017-03-08,2017-03-12,standard class,sj-20125,sanjit jacobs,home office,dallas,texas,75217.0,central,off-en-10001453,office supplies,envelopes,"tyvek interoffice envelopes, 9 1/2"" x 12 1/2"", 100/box",146.352,4,2017,3,mar,2017q1,wednesday,Weekday
8509,ca-2016-135853,2016-12-11,2016-12-14,first class,ca-12775,cynthia arntzen,consumer,detroit,michigan,48205.0,central,tec-ac-10004761,technology,accessories,maxell 4.7gb dvd+rw 3/pack,175.23,3,2016,12,dec,2016q4,sunday,Weekday
8510,ca-2016-135853,2016-12-11,2016-12-14,first class,ca-12775,cynthia arntzen,consumer,detroit,michigan,48205.0,central,tec-ph-10003691,technology,phones,blackberry q10,125.99,3,2016,12,dec,2016q4,sunday,Weekday
8511,ca-2016-135853,2016-12-11,2016-12-14,first class,ca-12775,cynthia arntzen,consumer,detroit,michigan,48205.0,central,off-bi-10004965,office supplies,binders,ibico covers for plastic or wire binding elements,23.0,3,2016,12,dec,2016q4,sunday,Weekday
8512,ca-2017-103359,2017-12-22,2017-12-26,standard class,lc-16885,lena creighton,consumer,new york city,new york,10035.0,east,off-bi-10004233,office supplies,binders,"gbc pre-punched binding paper, plastic, white, 8-1/2"" x 11""",25.584,4,2017,12,dec,2017q4,friday,Weekday
8513,ca-2017-144645,2017-02-02,2017-02-08,standard class,ns-18640,noel staavos,corporate,houston,texas,77041.0,central,fur-fu-10003601,furniture,furnishings,"deflect-o rollamat studded, beveled mat for medium pile carpeting",73.784,6,2017,2,feb,2017q1,thursday,Weekday
8514,ca-2018-141614,2018-06-05,2018-06-09,standard class,ns-18640,noel staavos,corporate,orlando,florida,32839.0,south,off-pa-10002787,office supplies,paper,xerox 227,20.736,4,2018,6,jun,2018q2,tuesday,Weekday
8515,ca-2016-122168,2016-08-21,2016-08-26,standard class,hg-14965,henry goldwyn,corporate,florence,kentucky,41042.0,south,off-ar-10003602,office supplies,art,"quartet omega colored chalk, 12/pack",17.52,5,2016,8,aug,2016q3,sunday,Weekday
8516,ca-2016-122168,2016-08-21,2016-08-26,standard class,hg-14965,henry goldwyn,corporate,florence,kentucky,41042.0,south,off-ar-10002053,office supplies,art,"premium writing pencils, soft, #2 by central association for the blind",35.76,5,2016,8,aug,2016q3,sunday,Weekday
8517,ca-2017-132899,2017-04-07,2017-04-11,standard class,sf-20200,sarah foster,consumer,new york city,new york,10009.0,east,off-ar-10002833,office supplies,art,newell 322,3.64,4,2017,4,apr,2017q2,friday,Weekday
8518,ca-2018-149720,2018-06-04,2018-06-07,second class,em-14065,erin mull,consumer,frisco,texas,75034.0,central,fur-fu-10002501,furniture,furnishings,nu-dell executive frame,30.336,3,2018,6,jun,2018q2,monday,Weekday
8519,ca-2018-118003,2018-12-04,2018-12-10,standard class,do-13645,doug o'connell,consumer,paterson,new jersey,7501.0,east,fur-fu-10002506,furniture,furnishings,"tensor ""hersey kiss"" styled floor lamp",12.99,6,2018,12,dec,2018q4,tuesday,Weekday
8520,ca-2018-118003,2018-12-04,2018-12-10,standard class,do-13645,doug o'connell,consumer,paterson,new jersey,7501.0,east,fur-ch-10003817,furniture,chairs,"global value steno chair, gray",182.22,6,2018,12,dec,2018q4,tuesday,Weekday
8521,ca-2018-118003,2018-12-04,2018-12-10,standard class,do-13645,doug o'connell,consumer,paterson,new jersey,7501.0,east,fur-ch-10004860,furniture,chairs,global low back tilter chair,302.94,6,2018,12,dec,2018q4,tuesday,Weekday
8522,ca-2017-141887,2017-01-11,2017-01-15,standard class,mp-17470,mark packer,home office,columbus,ohio,43229.0,east,fur-fu-10002268,furniture,furnishings,ultra door push plate,54.992,4,2017,1,jan,2017q1,wednesday,Weekday
8523,us-2017-160206,2017-04-01,2017-04-07,standard class,my-18295,muhammed yedwab,corporate,milwaukee,wisconsin,53209.0,central,tec-ph-10000148,technology,phones,cyber acoustics ac-202b speech recognition stereo headset,12.99,6,2017,4,apr,2017q2,saturday,Weekday
8524,ca-2018-133074,2018-09-21,2018-09-25,standard class,db-13615,doug bickford,consumer,san francisco,california,94109.0,west,off-pa-10004082,office supplies,paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",55.86,4,2018,9,sep,2018q3,friday,Weekday
8525,ca-2018-161172,2018-03-16,2018-03-16,same day,sp-20920,susan pistek,consumer,columbus,ohio,43229.0,east,tec-ph-10004348,technology,phones,otterbox defender series case - iphone 5c,44.376,0,2018,3,mar,2018q1,friday,Weekday
8526,ca-2018-161172,2018-03-16,2018-03-16,same day,sp-20920,susan pistek,consumer,columbus,ohio,43229.0,east,fur-fu-10003424,furniture,furnishings,nu-dell oak frame,51.264,0,2018,3,mar,2018q1,friday,Weekday
8527,ca-2018-161172,2018-03-16,2018-03-16,same day,sp-20920,susan pistek,consumer,columbus,ohio,43229.0,east,off-bi-10004654,office supplies,binders,avery binding system hidden tab executive style index sets,5.193,0,2018,3,mar,2018q1,friday,Weekday
